image_id,brightness,contrast,colorfulness,sharpness,quality_factor,bitrate,hxw,deep_feature,,Optimal_Score
275983561,0.393601613,0.15409023,0.456211941,7.373371995,86,0.196266667,1920000,6,,
276009784,0.16071171,0.255880702,0.036295762,23.96543834,100,0.773868307,8021481,148,,
276570133,0.734132331,0.361916448,0.017677646,13.40664141,97,0.327473958,3145728,13,,
276590560,0.252683133,0.316800047,0.420463347,7.944464743,97,0.399142128,6016000,149,,
277244271,0.143532547,0.202876947,0.39806453,12.12419694,92,0.174459259,1080000,42,,
277758418,0.37875787,0.378497594,0.099515236,15.85925938,100,0.998872123,5038848,8,,
278235103,0.212196624,0.240856689,0.396753231,8.942378484,99,0.781338752,1892255,149,,
278636331,0.443293807,0.361726095,0.356249545,14.18112727,80,0.121649485,2979840,82,,
280028696,0.119953427,0.087580389,0.179043729,12.43612904,100,0.521055782,3763200,153,,
281609508,0.506702787,0.312263568,0.357972573,19.9500335,97,0.771351251,3779136,199,,
282730228,0.097350584,0.188357342,0.003221258,8.867658814,80,0.043329426,1091840,51,,
285149839,0.511575595,0.283182572,0.40852658,8.435969237,100,0.440862231,1707200,146,,
285183593,0.042442735,0.072757432,0.16198531,6.013037377,99,0.318518519,7077888,58,,
286576891,0.629029425,0.325188499,0.241178992,8.789500381,99,0.551580188,6083328,159,,
287350518,0.237681515,0.116090495,0.216009797,9.073006606,99,0.813468743,2977632,91,,
288113726,0.046841161,0.092392808,0.200164251,8.479139242,99,0.226587234,6016000,139,,
288435225,0.199446151,0.233605071,0.050474519,10.93550782,99,0.939733333,960000,68,,
288926242,0.591461385,0.107943718,0.454340086,8.080528343,80,0.085,1228800,172,,
289395722,0.041118744,0.097112569,0.155829123,12.55432313,97,0.259718588,3374976,42,,
289462174,0.584286649,0.370165646,0.017791868,5.997616186,96,0.300833333,1228800,158,,
290161904,0.101116674,0.113093167,0.240920184,20.35320925,94,0.241680358,6117552,157,,
290776828,0.423354649,0.362024165,0.290727765,21.20599767,87,0.273066667,1920000,15,,
290784782,0.696915447,0.151874646,0.386966921,10.74960519,99,0.680553608,2696346,118,,
295960855,0.495748597,0.39116719,0.067987872,18.16950013,83,0.211914063,3145728,36,,
296426748,0.036207292,0.081237615,0.142357974,11.39660979,99,0.650141977,3725664,177,,
296739390,0.726218705,0.110312952,0.087663375,8.300577337,99,0.568561209,2250000,158,,
298323953,0.560232825,0.09740619,0.470504862,6.843489121,99,0.433066667,4915200,18,,
298392087,0.295931927,0.097205255,0.311198374,11.50077793,99,0.698511276,3888000,32,,
299211567,0.092355795,0.089061929,0.174803984,12.7503374,90,0.060697247,4976832,78,,
299519765,0.758016737,0.216598048,0.252783006,15.8508679,90,0.12433017,10036224,30,,
301104017,0.307793252,0.210632029,0.436031462,16.42246732,95,0.911981984,1506208,113,,
302681636,0.772467495,0.162545841,0.226721413,7.753990815,80,0.035531136,2795520,192,,
304760277,0.473413814,0.310714572,0.089818685,23.40319441,78,0.373333333,3145728,78,,
306264588,0.048645958,0.072856256,0.073651259,12.21978642,85,0.032150206,3981312,58,,
306315468,0.697801645,0.28996459,0.385657145,14.74069767,96,0.66796875,786432,79,,
306909339,0.123597578,0.09590945,0.391453635,6.731392767,97,0.275824916,10036224,21,,
307525026,0.498762807,0.370903034,0.202829778,13.48148547,98,0.244029714,6660225,54,,
310467976,0.386164273,0.291537523,0.088668707,24.41628908,82,0.243489583,786432,56,,
311996877,0.063331534,0.066019817,0.02993316,10.36798112,96,0.357333333,1920000,11,,
312749227,0.337043638,0.253630978,0.133671237,24.24439774,79,0.490024938,821248,172,,
313424539,0.250786534,0.158395942,0.136670668,15.87817835,100,0.694507431,8334165,23,,
313550822,0.723362532,0.366437565,0.101564647,13.39437425,99,0.320708085,6016000,97,,
313650765,0.630812302,0.316203397,0.314339776,9.908250118,99,0.76114315,1997568,51,,
316618516,0.03988257,0.101035458,0.124876761,6.035531301,99,0.286704431,2157260,58,,
318700026,0.424431745,0.218759618,0.284019095,23.20323314,99,0.7890625,786432,93,,
319557469,0.385533657,0.14532418,0.436828078,8.496076163,98,0.497355078,10077696,172,,
320987228,0.568874049,0.147719682,0.238677217,16.37895759,99,0.614550003,9060188,90,,
322036819,0.168385046,0.109349977,0.324405343,9.58353897,98,0.492307692,4153344,177,,
322245825,0.687456679,0.203458121,0.334377651,11.97095586,99,0.539932508,1308608,25,,
323541643,0.140212564,0.192048524,0.420691539,7.480122569,98,0.345,1228800,58,,
324220404,0.573032209,0.265774184,0.300036512,23.56964639,97,0.409442522,7990272,64,,
324339500,0.503986191,0.230875905,0.363317246,6.903892073,91,0.117829457,5283840,35,,
325203196,0.143543986,0.086262294,0.209150334,7.631421709,89,0.154301002,5229467,58,,
325223545,0.483627721,0.323500095,0.279901029,21.70426651,99,0.902106386,10077696,91,,
325296963,0.593180685,0.079341853,0.252106637,8.630311422,96,0.149914104,8743140,37,,
326195053,0.193194012,0.067909323,0.46094034,16.68229567,96,0.334651915,6016000,19,,
326299244,0.196328431,0.280945725,0.389251941,8.398993027,93,0.121666667,1228800,147,,
331340631,0.113621267,0.129292357,0.216676447,7.984323551,85,0.035529217,9309296,58,,
331406867,0.195815329,0.10470428,0.354762177,10.71042395,80,0.130833333,1228800,194,,
332288233,0.101528251,0.062897839,0.069289606,11.73713233,99,0.733226477,1687500,78,,
332883741,0.342132793,0.360455508,0.228854385,10.29745101,97,0.339566553,6083328,120,,
333145920,0.472745175,0.367052229,0.103256762,15.22180493,71,0.16,7077888,39,,
336052627,0.113089306,0.067057021,0.051049932,9.402784568,90,0.162808642,3981312,91,,
338924292,0.105754563,0.101827396,0.20354303,12.59629999,97,0.447520185,1997568,189,,
341491962,0.413104662,0.377058296,0.295088136,16.8188155,80,0.199887112,1700800,10,,
342221498,0.773411964,0.342657835,0.067959664,22.65790941,99,0.661333333,4915200,58,,
344443695,0.088554515,0.100774222,0.135694612,14.89587829,100,0.545185185,3981312,161,,
344636344,0.392830491,0.115231294,0.439407776,14.28015493,99,0.46717255,6688656,122,,
346617303,0.197660688,0.186763181,0.32839419,10.41187288,98,0.622592,1920000,183,,
346617779,0.209191407,0.111173726,0.356891022,7.889922651,98,0.617130667,1920000,96,,
347162205,0.184552102,0.151104404,0.312074387,8.199910166,86,0.210179343,5038848,189,,
348162485,0.557888308,0.132226691,0.217050738,6.903564087,99,0.562983468,7990272,134,,
349896134,0.311934792,0.253168465,0.394295102,9.455068508,92,0.037299358,5188722,152,,
351997474,0.291109267,0.391793819,0.058966802,24.16564688,100,0.50953168,5947392,131,,
352331466,0.245493326,0.253244294,0.3804157,18.82998697,99,0.742117305,3871488,128,,
352602458,0.050872768,0.095678518,0.106406814,10.69504369,95,0.093541443,6721470,65,,
352744670,0.469050863,0.3961637,0.10905758,7.269953496,99,0.392533333,4915200,46,,
353228664,0.492344237,0.246439214,0.285439082,16.13343666,72,0.130002899,5395572,111,,
354153075,0.29046224,0.35152202,0.358486747,15.69216439,92,0.244767518,6254592,98,,
354899371,0.65402724,0.380161246,0.033509515,11.80173538,97,0.105531915,6016000,49,,
356523006,0.457428866,0.292787919,0.232423924,23.8343637,98,0.857126143,6985400,119,,
357452255,0.135326493,0.156755255,0.15494185,5.826736809,90,0.16328125,1310720,157,,
357641600,0.1386436,0.110969549,0.425517579,8.554766807,93,0.205,1228800,76,,
358360301,0.733602237,0.400416691,0.022229219,21.96309532,95,0.259207829,3871488,192,,
358433606,0.301448076,0.198399387,0.273256878,6.477595513,80,0.197916667,3145728,69,,
358438532,0.148750127,0.100304163,0.199882968,5.719595014,90,0.186666667,1920000,96,,
359723983,0.294452918,0.206983329,0.190445961,19.88015094,99,0.93513812,6896032,172,,
361037189,0.70211774,0.221390517,0.192423574,19.62956435,99,0.726227722,12475008,189,,
361252644,0.462407929,0.081063698,0.422136087,10.15703312,98,0.333205177,1997568,110,,
362016009,0.122909891,0.137873959,0.320041643,11.14503924,100,0.494933333,4915200,26,,
362290262,0.646171455,0.1768637,0.423551134,15.85682845,94,0.296285384,6759632,185,,
363482906,0.696540349,0.255325227,0.168912314,23.59677011,77,0.407327532,4762422,131,,
364777572,0.351081478,0.27703463,0.201438626,16.71440893,74,0.188333333,1228800,162,,
364905354,0.321122178,0.219914931,0.444685464,23.42449064,97,0.53,3145728,116,,
366471935,0.79341515,0.323004845,0.038745241,17.34334351,80,0.058056285,1705600,191,,
368909912,0.796915834,0.323848476,0.046516832,8.848499821,97,0.127148936,6016000,29,,
369451183,0.058245361,0.091598831,0.24013379,21.3552959,99,0.847325783,10036224,76,,
369605204,0.741796561,0.28083192,0.471868954,16.17435914,99,0.66693199,2547026,168,,
371935095,0.739320382,0.377856355,0.024969078,17.92938479,80,0.067052023,2214400,136,,
372117089,0.613506547,0.394474074,0.015067257,21.48922239,99,0.56,3145728,192,,
372866056,0.158184022,0.241988251,0.161008119,9.990487254,99,0.5860333,1142761,10,,
374612387,0.219117119,0.066941558,0.298733315,10.63900389,97,0.171682398,9650087,11,,
375084308,0.744067881,0.343951135,0.103302594,14.22298203,72,0.079861111,3538944,51,,
375446021,0.7299688,0.132844777,0.072588212,11.84870979,83,0.196518923,5059584,8,,
376684942,0.631551303,0.130528686,0.454697566,8.113662708,97,0.425195566,6041952,18,,
377273746,0.202519198,0.313619938,0.340692241,7.964663607,99,0.435677992,10036224,178,,
379323686,0.584055443,0.301336665,0.231567248,14.30518526,99,0.973012893,7026336,195,,
379362291,0.32440012,0.258581496,0.096635702,24.44628092,92,0.704427083,786432,199,,
379437662,0.544268011,0.194447499,0.280111068,19.87582877,100,0.995144551,7649805,80,,
381148704,0.788019356,0.22157979,0.106196501,6.935683842,91,0.050713669,7672882,164,,
382774042,0.2558588,0.268791351,0.3764788,7.433753894,99,0.583897872,6016000,186,,
384788069,0.407771889,0.336774164,0.463083,19.64413592,95,0.605608676,9176640,118,,
386746008,0.724060893,0.058891082,0.111328736,11.10416159,97,0.198510356,10036224,85,,
387003357,0.079852109,0.118575638,0.055373237,8.578886289,90,0.18,1228800,6,,
387259022,0.077690612,0.074676885,0.055329122,15.72420484,99,0.412034751,5038848,11,,
390226070,0.345159548,0.217439839,0.17805535,23.22724756,96,0.854561549,1183896,170,,
392103652,0.308112441,0.116281383,0.446219008,5.899249152,80,0.065104167,3145728,183,,
392179845,0.043132627,0.074767792,0.178048578,11.4813101,75,0.041333333,1228800,21,,
392558137,0.430771402,0.269575116,0.160449243,9.736452526,71,0.113932292,786432,35,,
395036065,0.495088309,0.113082238,0.384806211,7.815424978,94,0.3046875,786432,61,,
395147567,0.406097612,0.237107104,0.295668467,9.623787628,99,0.957689262,8792064,190,,
395315549,0.737966703,0.401628743,0.038429671,10.75502155,85,0.034102504,5735180,73,,
396221760,0.517763669,0.367337054,0.0457812,19.87457925,72,0.119609401,2268718,77,,
396505725,0.098561864,0.128618452,0.364649949,8.479610458,97,0.294010985,5028697,94,,
398551269,0.468290437,0.071937901,0.278122375,6.906825728,97,0.225137105,2437910,32,,
403993453,0.140794373,0.243696253,0.247606833,7.3973386,99,0.63671875,786432,149,,
404033442,0.415867542,0.339455916,0.347232323,10.86753318,99,0.794910061,9721861,147,,
405908679,0.141691572,0.066547432,0.306168868,8.438453087,92,0.091015625,786432,123,,
406881914,0.494773645,0.245646794,0.385581638,24.20465946,95,0.396694215,5947392,192,,
408607884,0.216173535,0.212484786,0.297836408,7.831046555,100,0.542069814,6538248,18,,
409233389,0.271793435,0.181152916,0.321730954,9.631708995,98,0.406666667,6291456,113,,
409280416,0.072789053,0.149067867,0.179507255,10.24688974,96,0.274666667,1920000,42,,
409446076,0.062571616,0.084851478,0.049885239,7.258321351,96,0.3056,1920000,58,,
409597917,0.201475964,0.193693377,0.45371008,8.364612036,99,0.576925957,6016000,58,,
409821164,0.793390995,0.114607993,0.220664791,23.62878376,89,0.241316332,6083328,19,,
411025625,0.546047101,0.35418031,0.033963728,10.83439393,99,0.632098765,1990656,145,,
411090819,0.696432492,0.285977975,0.407172163,6.991886363,98,0.345109787,6016000,58,,
411787882,0.142540786,0.239477135,0.222113131,14.66397086,100,0.686967113,840704,160,,
412289790,0.062035416,0.088053988,0.078164937,6.162581914,89,0.118477874,5038848,17,,
414385138,0.57411704,0.342751061,0.165892017,21.46744645,99,0.59657586,10036224,156,,
414892775,0.350030059,0.303694569,0.19890693,22.95766737,93,0.712192598,4240284,20,,
415283727,0.491004879,0.252577303,0.342439598,16.11565711,100,0.837239583,786432,30,,
415663858,0.502839617,0.348587896,0.118539241,9.379763275,99,0.565333333,960000,68,,
416573735,0.737463818,0.31348847,0.290202996,20.03594623,79,0.148588154,5947392,189,,
416910261,0.373534224,0.22587114,0.200247112,9.586627797,99,0.955266128,3205224,160,,
417711208,0.295031447,0.274508874,0.137766351,24.0902954,85,0.365707062,3240000,126,,
417853178,0.484377154,0.263409078,0.200138331,16.28991968,99,0.755038126,9610304,24,,
418145002,0.297142723,0.08549989,0.405386077,12.39903915,98,0.658333333,6291456,75,,
418308346,0.687769382,0.134784626,0.04490644,11.46906451,99,0.964045863,2262380,70,,
422092606,0.163190176,0.209981006,0.236730508,23.42698392,99,0.612089331,804693,18,,
425916994,0.386882523,0.341493226,0.242667409,6.138501241,90,0.150716146,3145728,34,,
426081951,0.388114663,0.241741553,0.38379685,23.26729568,89,0.321475062,5447147,117,,
426656293,0.236899509,0.200790646,0.427190728,9.942385714,80,0.081684982,2795520,138,,
427196028,0.16585478,0.166174985,0.142548126,6.144217652,97,0.182373554,1712529,120,,
430051470,0.318032887,0.332809828,0.116889786,22.49612293,99,1,6291456,1,,
430961914,0.775240321,0.29128723,0.183167161,12.13878364,100,0.50436979,870980,63,,
432158024,0.743329321,0.184527256,0.133298093,16.49818588,72,0.139118457,1486848,5,,
432256405,0.253608252,0.104517565,0.465751762,8.520218063,96,0.308730844,8185344,127,,
432860543,0.675318709,0.254932172,0.116203618,23.28033622,99,0.594375881,12719616,175,,
433731087,0.161324345,0.226067301,0.395525291,6.30860162,90,0.207082254,5038848,149,,
434108213,0.503620974,0.096746466,0.203542624,11.06124091,71,0.134947651,1069926,70,,
434127863,0.698721583,0.10160473,0.26467159,16.28942568,97,0.552524255,6016000,8,,
434605634,0.529160881,0.211547172,0.376706823,12.24285289,99,0.876718298,6016000,111,,
434815119,0.113899979,0.138739943,0.239092948,7.564083283,100,0.610133333,2457600,26,,
435179511,0.598536277,0.238055193,0.362780715,19.61892314,95,0.448642753,6427350,23,,
435823507,0.569156108,0.323308844,0.349005132,15.16347645,98,0.706666667,1572864,125,,
439745674,0.57987147,0.274801356,0.179639446,6.03661591,94,0.136360142,2913696,135,,
440297710,0.209642721,0.148014267,0.437703199,11.7004323,85,0.201304497,1337834,113,,
441241455,0.31992839,0.231258415,0.388110583,6.884328455,97,0.288362412,10036224,157,,
443706084,0.632546614,0.2914201,0.22843531,15.90589249,98,0.617292037,4314624,173,,
443805629,0.296906839,0.20118269,0.339290655,17.06939278,71,0.25546875,1310720,54,,
445846327,0.678594213,0.245767869,0.168279586,22.3409713,99,0.768319446,12719616,125,,
446796521,0.468582789,0.262713384,0.075060516,7.570783277,83,0.1359375,1310720,145,,
447697089,0.452976597,0.374060816,0.460278581,21.74098501,85,0.153538088,4021621,172,,
447977798,0.231833907,0.21872976,0.449894214,14.9351909,99,0.751458898,4088484,72,,
448305008,0.569455678,0.189166294,0.402272012,11.76304485,99,0.809453519,5078016,168,,
449395753,0.137636325,0.124849218,0.160599659,16.9803506,100,0.866113532,2009709,44,,
450063799,0.533017652,0.227390808,0.439954004,19.89515769,97,0.928888889,7077888,163,,
450338979,0.446173662,0.108405414,0.351410816,6.628740692,93,0.159830729,3145728,61,,
450407660,0.129461078,0.145220589,0.194844575,17.44159601,97,0.334804982,3789600,199,,
450789020,0.609919395,0.367323286,0.073789329,12.11444994,99,0.680533333,960000,68,,
451764144,0.480210293,0.098642807,0.443917628,12.27847143,97,0.374095529,3503704,154,,
452671189,0.435796012,0.203511267,0.444306873,5.804643169,80,0.07125,1228800,125,,
452715885,0.339919142,0.366445667,0.326280139,16.28478933,83,0.257410468,5947392,199,,
456472871,0.15033791,0.128403818,0.433542156,17.1886445,89,0.164397704,10077696,53,,
457397602,0.221224598,0.206983165,0.401773326,15.486157,100,0.863417201,4627050,177,,
459891743,0.707294004,0.298532044,0.086564437,19.2004621,100,0.798862817,5736000,13,,
460024423,0.625267855,0.099921234,0.22568317,15.4360816,98,0.390257541,12305920,32,,
460148364,0.510200012,0.353675234,0.39541613,12.22229455,99,0.69140625,786432,100,,
460276399,0.726576705,0.124535436,0.393158797,9.879969512,96,0.546133333,1920000,139,,
460737356,0.817517855,0.075479506,0.070323861,10.75121676,96,0.55,3145728,37,,
461078499,0.159334639,0.119479955,0.239935882,6.71116363,90,0.264284916,5038848,33,,
461213420,0.357639167,0.372632221,0.086159228,5.86231534,75,0.074330386,1997568,26,,
463199566,0.603826495,0.352823382,0.196096476,16.96475553,100,0.847375841,1930405,109,,
463426919,0.045138609,0.076615937,0.108308298,12.4700913,100,0.885199224,8185344,3,,
463525569,0.557837532,0.365299658,0.047086763,21.78320849,97,0.391224915,5038848,194,,
464118000,0.234686145,0.214121556,0.332564193,6.018866784,93,0.112413194,2359296,127,,
466432603,0.167662098,0.077481874,0.167818034,12.48888552,90,0.260122949,5038848,189,,
468518360,0.648112652,0.204168146,0.035974422,13.25443509,90,0.04736,12800000,173,,
468574107,0.048137076,0.064646587,0.248826424,6.085201281,80,0.037434896,3145728,58,,
468764619,0.751535827,0.224987395,0.273275852,21.22149844,96,0.868309586,5494608,60,,
469009898,0.432645664,0.153731654,0.309400169,6.956175135,87,0.423333333,1228800,34,,
469890496,0.597006983,0.09930037,0.270604404,13.28759546,100,0.633155669,8363360,52,,
470258883,0.775228826,0.267077203,0.106836832,6.526988924,96,0.219245695,7269632,51,,
